trailID,trailName,length,elevation_feet,difficulty,routeType,reviews,parkID
10539892,"Appalachian Trail, Rocky Top, Eagle Creek and Lakeshore Trail",52786.352,2147.9256,5,loop,2,37
10333818,Beech Flats Quiet Walkway,2092.142,71.9328,3,out and back,3,37
10235667,Cold Spring Gap Trail,41681.906,2134.8192,5,out and back,0,37
10400232,"Cooper Creek Trail, Deeplow Gap Trail, Mingus Creek Trail, and Thomas Divide Trail Loop",20277.684,853.7448,5,loop,2,37
10332652,Big Fork Ridge/Caldwell Fork/Boogerman/Caldwell,13840.324,479.7552,5,point to point,5,37
10422498,Sugarland Mountain and Huskey Gap Trail,20116.75,225.8568,5,point to point,2,37
10352958,Springhouse Branch Trail via Forney Ridge Trail,26393.176,1284.732,3,out and back,2,37
10315779,Fontana Dam to Cade’s Cove,34439.876,1574.9016,5,point to point,1,37
10315058,Benton MacKaye Trail: Smokemount to Big Creek,47475.53,2512.7712,5,point to point,1,37
10375085,"Silers Bald via Lakeshore Trail, Bear Creek Trail, and Welch Ridge Trail",57453.438,2370.7344,5,out and back,2,37
10486155,"Mt. Collins Shelter, Clingman/Forney Trail and Camp 68",25588.506,1320.6984,5,out and back,1,37
10427729,Forney Loop,43291.246,1799.844,3,loop,0,37
10503675,Polls Gap-Rough Fork Tr to Caldwell Fork Tr,15610.598,25.908,3,point to point,0,37
10042715,Alum Cave Trail to Mount LeConte,17219.938,916.8384,5,out and back,2122,37
10234019,Chimney Tops Trail,5793.624,392.8872,5,out and back,1347,37
10000685,Rainbow Falls Trail,8851.37,503.8344,3,out and back,1107,37
10002171,Grotto Falls Trail,4184.284,162.7632,3,out and back,1109,37
10243771,Laurel Falls Trail,3862.416,120.7008,1,out and back,1316,37
10233267,Abrams Falls Trail,7885.766,191.7192,3,out and back,965,37
10111322,Charlies Bunion via Appalachian Trail,13840.324,603.8088,3,out and back,642,37
10002866,Ramsey Cascades Trail,13035.654,677.8752,5,out and back,570,37
10259284,Peregrine Peak via Alum Cave Bluffs Trail,6759.228,322.7832,3,out and back,447,37
10259229,Spruce Flats Falls Trail,2896.812,125.8824,3,out and back,389,37
10111932,Porters Creek Trail,11265.38,460.8576,3,out and back,327,37
10026407,Mount Cammerer via Low Gap Trail,19151.146,965.9112,5,out and back,295,37
10040734,Gatlinburg Trail,6115.492,49.9872,1,out and back,337,37
10012354,Laurel Falls and Cove Mountain,12391.918,571.8048,3,out and back,268,37
10264089,Jump Off Trail via Appalachian Trail,9977.908,451.7136,3,out and back,225,37
10030861,Cucumber Gap and Little River Loop Trail,9012.304,241.7064,3,loop,269,37
10040730,Indian Flats Falls via Middle Prong Trail,13035.654,389.8392,3,out and back,156,37
10259853,Cades Cove Loop Road,16254.334,210.9216,1,loop,259,37
10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,25105.704,1118.9208,7,out and back,111,37
10305945,Cataract Falls,1770.274,8.8392,1,out and back,260,37
10015520,Gabes Mountain Trail to Hen Wallow Falls,6920.162,296.8752,3,out and back,227,37
10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,20599.552,1184.7576,5,loop,175,37
10259336,Baskins Creek Trail and Baskins Creek Falls,10299.776,529.7424,3,out and back,159,37
10111797,Mount LeConte via Trillium Gap Loop Trail,23979.166,1225.9056,5,loop,81,37
10250846,Icewater Spring via Appalachian Trail,9977.908,415.7472,5,out and back,113,37
10241040,Middle Prong Trail,12713.786,381.9144,3,out and back,140,37
10111984,Rocky Top from Lead Cove Trailhead,16898.07,1177.7472,5,out and back,92,37
10033590,Spruce Flats Falls via Lumber Ridge Loop,11265.38,459.9432,3,loop,86,37
10235587,Roaring Fork Motor Nature Trail,10782.578,365.76,3,point to point,119,37
10111542,Gregory Ridge Trail to Gregory Bald,18668.344,1023.8232,7,out and back,125,37
10029217,Walker Sisters Home via Little Brier Gap Trail,6276.426,134.7216,1,out and back,111,37
10235562,Meigs Creek Trail,10460.71,403.86,3,out and back,116,37
10262146,Trillium Gap Trail to Grotto Falls,10943.512,378.8664,3,out and back,83,37
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,19794.882,369.7224,1,out and back,92,37
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,18507.41,943.9656,5,out and back,61,37
10253465,Look Rock Tower Trail,1448.406,51.816,1,out and back,98,37
10235564,West Prong Trail,8046.7,414.8328,3,out and back,100,37
10111449,Fighting Creek Nature Trail,2253.076,37.7952,1,loop,108,37
10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,5310.822,262.7376,3,out and back,87,37
10042717,Mount Sterling via Mount Sterling Gap,8207.634,589.788,5,out and back,86,37
10008524,Rich Mountain Loop Trail,13357.522,606.8568,3,loop,113,37
10040735,Sugarlands Valley Nature Trail,804.67,5.7912,1,loop,97,37
10033605,Maddron Bald Trail to Albright Grove Loop,10621.644,443.7888,3,loop,124,37
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",1126.538,21.9456,1,loop,91,37
10098025,Appalachian Trail: Clingman Dome to Cades Cove,38463.226,1036.9296,5,point to point,39,37
10037737,Twin Creeks Trail,7242.03,240.792,1,out and back,65,37
10033596,Baskins Creek Falls Trail to Greenbrier Cove,15771.532,559.9176,3,point to point,41,37
10318501,Huskey Branch Falls,7563.898,116.7384,1,out and back,63,37
10255292,Old Sugarlands Trail,12070.05,382.8288,3,out and back,90,37
10260022,Metcalf Bottoms Trail,2414.01,56.9976,1,out and back,87,37
10278112,Mount LeConte via Rainbow Falls Trail,20921.42,1219.8096,7,out and back,70,37
10265630,Rainbow Falls Trail and Cliff Tops Trail,20277.684,1194.816,5,out and back,60,37
10033607,Appalachian Trail: Davenport Gap to Max Patch,21404.222,1658.7216,5,point to point,40,37
10235691,Schoolhouse Gap Trail,7563.898,181.9656,3,out and back,82,37
10280663,Meigs Creek Trail: Short Version,5632.69,226.7712,3,out and back,75,37
10111624,Injun Creek Trail,11104.446,447.7512,3,out and back,68,37
10010713,Anthony Creek Leadbetter Ridge Loop Trail,20760.486,988.7712,5,loop,38,37
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,25266.638,1130.808,3,out and back,40,37
10266181,Jakes Creek Trail to Avent Cabin,4345.218,146.9136,1,out and back,68,37
10292939,Mount Le Conte,20116.75,993.9528,5,out and back,33,37
10111792,Chestnut Branch Trail to Mount Cammerer,16254.334,1005.84,5,out and back,39,37
10111329,Chestnut Top Trail to Whiteoak Sink,16254.334,602.8944,3,out and back,64,37
10279123,Brushy Mountain,10138.842,528.828,5,out and back,31,37
10284971,Lynn Camp Via Middle Prong Trail,7081.096,156.972,3,out and back,32,37
10042714,Cove Hardwoods Nature Trail,1287.472,62.7888,3,loop,52,37
10260510,Newfound Gap Road Drive,47314.596,1191.768,3,point to point,22,37
10258633,Elkmont Nature Trail,1287.472,28.956,1,loop,50,37
10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,40555.368,1551.7368,5,loop,20,37
10235575,Mt. Sterling via Baxter Creek Trail,18829.278,1255.776,5,out and back,44,37
10039311,Lower Mount Cammerer Trail,23335.43,578.8152,5,out and back,35,37
10245065,Elijah Oliver Place Trail,1931.208,29.8704,1,out and back,53,37
10353236,Rocky Top via Anthony Creek Trail,18829.278,1118.9208,5,out and back,41,37
10276323,Newfound Gap to Indian Gap,5310.822,256.9464,1,out and back,40,37
10235696,Grapeyard Ridge Trail,23174.496,980.8464,5,out and back,47,37
10235671,Huskey Gap Trail,6115.492,381.0,1,out and back,34,37
10038786,Brushy Mountain Trail,18024.608,933.9072,5,out and back,34,37
10306112,Courthouse Rock Trail,3540.548,220.98,3,out and back,27,37
10234202,Jakes Creek and Lynn Camp Prong,27036.912,1195.7304,3,out and back,22,37
10294985,Riverview Quiet Walkway,1448.406,42.9768,1,loop,35,37
10012885,Sugarland Mountain Trail,18829.278,1347.8256,5,point to point,30,37
10011050,Little Bottoms Trail,11104.446,289.8648,3,out and back,35,37
10008136,Appalachian Trail: Fontana Lake to Mount Squires,24622.902,1590.7512,3,point to point,10,37
10235590,Curry Mountain Trail,10299.776,391.9728,3,out and back,39,37
10111543,Gregory's Little Bald Trail,16093.4,777.8496,5,out and back,14,37
10028074,Cosby Self-Guided Nature Trail,1770.274,47.8536,1,loop,30,37
10111867,"Old Sugarlands, Twin Creeks, Gatlinburg Loop Trail",16093.4,465.7344,3,loop,12,37
10244630,Metcalf Bottoms Trail to Laurel Falls,19794.882,936.9552,5,out and back,17,37
10030871,"Gabes Mountaun, Maddron Bald and Snake Den Ridge Loop",27358.78,1302.7152,7,loop,13,37
10030854,Finley Cane Trail,8368.568,190.8048,1,out and back,25,37
10033603,Old Settlers Trail,26071.308,1052.7792,3,point to point,25,37
10235689,Lead Cove Trail,5310.822,353.8728,3,out and back,29,37
10030856,Lead Cove and Finley Cane Trail,10782.578,446.8368,3,loop,36,37
10242204,Thunderhead Prong Quiet Walkway,2092.142,64.9224,1,out and back,19,37
10349553,Whiteoak Sinks,7081.096,194.7672,1,out and back,33,37
10299002,Mount Cammerer Loop - Low Gap and Lower Cammerer,26071.308,1050.9504,5,loop,18,37
10235566,Little River and Goshen Prong Trail,21726.09,1363.98,5,point to point,18,37
10112071,Snake Den Ridge Low Gap Trail,20438.618,1199.9976,5,loop,22,37
10111114,Rabbit and Abrams Creeks Loop Trail,24461.968,1219.8096,3,loop,11,37
10259293,Appalachian Trail: Newfound Gap to Fontana Lake,61637.722,2461.8696,7,point to point,6,37
10235663,Meigs Mountain Trail,14805.928,450.7992,3,out and back,18,37
10235661,Bote Mountain Trail,21404.222,1050.9504,5,out and back,22,37
10259290,Appalachian Trail: Newfound Gap to Davenport Gap,48923.936,1736.7504,7,point to point,10,37
10293410,Cades Cove Loop Hike,16576.202,822.96,3,loop,11,37
10253852,Tremont Logging History Auto Tour,9816.974,169.7736,1,out and back,7,37
10270198,Abrams Falls Via Abrams Creek Campground,15610.598,435.864,3,out and back,15,37
10270658,"Mount Sterling Loop (via Low Gap, Big Creek, Swallow Fork)",45866.19,2473.7568,5,loop,9,37
10235153,Ace Gap Trail,16415.268,538.8864,3,out and back,18,37
10002998,Cove Mountain Laurel Falls Loop Trail,25266.638,906.78,3,loop,13,37
10111793,Mount Cammerer via Groundhog Ridge Manway,24944.77,1934.8704,5,out and back,6,37
10111113,Abrams Creek and Cooper Road Loop Trail,18024.608,728.7768,3,loop,7,37
10318533,Look Rock Tower,965.604,14.9352,1,out and back,8,37
10111112,Abrams Creek Trail,14966.862,113.9952,3,loop,4,37
10111498,Gabes Mountain Trail to Greenbrier Creek,13518.456,503.8344,3,out and back,11,37
10111685,Laurel Creek Loop Trail,16254.334,719.9376,3,loop,8,37
10037739,Maddron Bald,22208.892,1078.992,5,out and back,13,37
10235579,Snake Den Ridge Trail,17059.004,1063.752,5,out and back,16,37
10030321,Bradley Fork Trail,13357.522,260.9088,1,out and back,18,37
10269553,"Middle Prong, Lynn Camp, Miry Ridge-Panther Creek Loop",23013.562,860.7552,3,loop,14,37
10005838,Russell Field Trail,18507.41,791.8704,3,loop,7,37
10038790,Appalachian Trail and Chestnut Branch Trail Loop,8529.502,416.9664,3,loop,11,37
10434946,Cataract Falls ADA Route,1126.538,7.9248,1,out and back,13,37
10405760,Walker Sisters Home via Little Greenbrier Trail,7885.766,235.9152,1,out and back,12,37
10040718,Pine Mountain Loop Trail,12874.72,429.768,3,loop,7,37
10317135,"Abram Falls, Hatcher Mountain, Copper Road and Wet Bottom Loop",20760.486,642.8232,3,loop,9,37
10266258,Abrams Falls Via Cooper Road and Little Bottoms Trails,15932.466,436.7784,3,out and back,9,37
10245187,Pine Oak Nature Trail,1287.472,61.8744,1,loop,11,37
10396656,Little Mountain via Little Greenbrier Trail,6276.426,195.9864,3,out and back,11,37
10340048,Chestnut Top Trail,13679.39,507.7968,5,out and back,14,37
10410103,John Oliver Cabin Access,804.67,11.8872,1,loop,16,37
10339384,Lumber Ridge to Middle Prong Loop,32186.8,1166.7744,3,loop,7,37
10253863,Lynn Camp Prong Trail,29611.856,1155.8016,3,out and back,7,37
10028060,Cooper Road and Rabbit Creek Loop Trail,25105.704,901.9032,5,loop,9,37
10235670,Crib Gap Trail,6276.426,225.8568,3,out and back,12,37
10391724,Rich Mountain to Indian Grave Gap,6759.228,465.7344,3,point to point,15,37
10111520,Gold Mine & Cane Creek Trails,11587.248,299.9232,3,out and back,13,37
10362040,Newfound Gap to Grassy Patch,22047.958,815.9496,5,point to point,8,37
10343693,Rabbit Creek Trail to Abrams Falls Trail Loop,17863.674,555.9552,5,loop,6,37
10297639,Mount Crammerer to Mount Sterling Rd,15610.598,461.772,3,point to point,3,37
10302968,Crib Gap-Turkeypen Ridge-Schoolhouse Gap,9656.04,260.9088,3,point to point,7,37
10249047,Cove Mountain Trail to Little Brier Gap,21404.222,894.8928,3,point to point,3,37
10425261,Roundtop Trail,23657.298,905.8656,3,out and back,11,37
10427717,Balsam Mountain Loop,40394.434,1851.9648,5,loop,7,37
10397577,Quilliam Cave via Courthouse Rock Trail,4345.218,353.8728,3,out and back,7,37
10338529,Wet Bottom Trail,2735.878,25.908,3,out and back,3,37
10383584,"Schoolhouse Gap Trail, Turkeypen Ridge Trail, and Finley Cane Trail Loop",14805.928,359.9688,3,loop,10,37
10111163,Doe Knob to Spence Field via Appalachian Trail,50211.408,2283.8664,3,out and back,2,37
10321830,Low Gap and Gabes Mountain Trail Loop,32347.734,1493.8248,5,loop,6,37
10483779,Sutton Ridge Overlook Trail,4828.02,95.7072,3,out and back,9,37
10294869,Cades Cove to Ledbetter Ridge,7885.766,326.7456,3,out and back,2,37
10361662,Abrams Creek to Cades Cove Loop,25105.704,846.7344,3,loop,4,37
10363878,Tricorner Knob and Mount Guyot via Snake Den Ridge Trail,31864.932,1571.8536,5,out and back,4,37
10259232,Lynn Camp Prong and Appalachian Trail Loop,32669.602,1119.8352,5,loop,0,37
10368591,"Anthony Creek Trail, Russell Field Trail, Appalachian Trail, and Bote Mountain Trail Loop",23496.364,1108.8624,5,loop,4,37
10346542,Newfound Gap Overlook to Campsite 49 via Appalachian Trail,28968.12,1538.9352,3,out and back,2,37
10353016,Newfound Gap Loop via Goshen Prong to Sugarland Mountain,46509.926,2023.872,5,loop,2,37
10235598,Beard Cane Trail,29772.79,865.9368,5,out and back,6,37
10297048,Appalachian Trail: Mount Cammerer to Clingmans Dome,56648.768,3081.8328,5,point to point,1,37
10265023,Snake Den Ridge Trail to Low Den Gap Trail Loop,42003.774,2182.9776,5,loop,0,37
10304636,Tremont Thunderhead Prong Trail,22852.628,1147.8768,5,out and back,4,37
10317681,Cat Stairs,11265.38,873.8616,3,loop,2,37
10297763,Mount Guyot via Maddron Bald,36210.15,1580.9976,5,out and back,1,37
10389245,Peregrine Peak and Rainbow Falls via Alum Cave Trail,27519.714,1455.7248,5,out and back,1,37
10406148,Laurel Falls via Little Greenbrier Trail,20116.75,946.7088,5,out and back,4,37
10389243,"Trillium Gap, Grotto Falls, Brushy Mountain,  Bull Head Trail Loop",26554.11,1279.8552,5,loop,2,37
10321953,"Anthony Creek, Bote Mountain, Eagle Creek, and Lakeshore to Hazel Creek",32025.866,1189.9392,5,point to point,3,37
10017119,Hannah Mountain Trail,29129.054,886.968,3,out and back,4,37
10419908,Elkmont to Fontana Lake,65178.27,2167.7376,5,point to point,2,37
10307201,Anthony Creek and Middle Prong Trail,30416.526,1458.7728,5,point to point,1,37
10411473,Mount Collins via Little River Trail and Sugarland Mountain Trail,39267.896,1383.792,5,out and back,1,37
10478750,Cucumber Gap and Huskey Branch Falls via Jake's Creek Trail,9816.974,365.76,3,out and back,1,37
10483088,Mt. Cammerer Backpacking Loop,52625.418,2133.9048,5,loop,1,37
10485694,Turkeypen Ridge Trail to White Oak Sinks,15127.796,373.9896,3,loop,2,37
10365517,Gold Mine Trail,3218.68,123.7488,1,out and back,2,37
10518971,"Anthony Creek, Bote Mountain and Crib Gap Loop",21404.222,884.8344,3,loop,1,37
10245723,Crooked Arm Scott Mountain Trail,18990.212,1011.936,5,out and back,4,37
10236044,Wind Canyon Trail,804.67,16.764,1,loop,90,38
10263868,Caprock Coulee Loop,6115.492,159.7152,3,loop,87,38
10236045,Painted Canyon Nature Trail,1770.274,78.9432,1,loop,79,38
10235012,Petrified Forest Trail,16415.268,253.8984,3,loop,74,38
10235004,Maah Daah Hey Trail,229009.082,4614.9768,5,point to point,36,38
10236047,Lower Paddock Creek Trail,11587.248,127.7112,3,out and back,37,38
10269387,Buck Hill Trail,643.736,16.764,3,out and back,40,38
10236042,Ridgeline Nature Trail,1126.538,33.8328,3,out and back,27,38
10236043,Coal Vein Trail,965.604,4.8768,1,loop,36,38
10236055,Buckhorn Trail,19633.948,324.9168,5,loop,30,38
10236046,Jones Creek Trail,11104.446,130.7592,3,out and back,32,38
10329957,Boicourt Overlook Trail,1287.472,18.8976,1,out and back,26,38
10292724,Achenbach and North Achenbach Trail Loop,29289.988,718.7184,5,loop,13,38
10269386,Old East Entrance Station Trail,1448.406,7.9248,1,out and back,20,38
10443456,Painted Canyon Trail,6920.162,134.7216,3,out and back,21,38
10291297,The Big Plateau Trail,9334.172,155.7528,3,out and back,8,38
10291317,Lone Tree Spring Trail,15449.664,193.8528,3,loop,5,38
10239359,Achenbach/Bison Trail Loop,21887.024,483.7176,5,loop,3,38
10347969,East River Road to Scenic Loop Drive,56005.032,879.9576,1,loop,3,38
10291315,Peaceful Valley Ranch Trails,3057.746,2.7432,3,loop,8,38
10291314,Upper Talkinton Loop Trail,16093.4,252.984,3,loop,4,38
10291316,Ekblom and Maah Daah Hey Trail,24783.836,368.808,3,out and back,2,38
10236048,Upper Paddock Creek Trail,24783.836,357.8352,3,out and back,4,38
10032574,Ledges Trail,4184.284,46.9392,3,loop,709,39
10235835,Brandywine Gorge Trail,2735.878,65.8368,3,loop,542,39
10035195,Stanford House to Brandywine Falls Trail,6115.492,162.7632,3,loop,300,39
10238254,Blue Hen Falls Trail,804.67,23.7744,3,out and back,328,39
10039328,Salt Run Trail,6759.228,123.7488,3,loop,282,39
10034704,Plateau Trail,7081.096,96.9264,3,loop,301,39
10245164,Pine Grove Trail and Ledges Trail Loop from Kendall Lake,6115.492,98.7552,3,loop,158,39
10272971,Buckeye Trail to Valley Bridle Trail Loop,5471.756,119.7864,3,loop,150,39
10234182,Wetmore Bridle Trail,7563.898,169.7736,3,loop,166,39
10257890,Ohio and Erie Canal Towpath Trail: Brecksville Station,7081.096,20.7264,1,out and back,97,39
10266197,Buckeye Trail: Blue Hen to Jaite,12391.918,304.8,3,out and back,105,39
10264336,Buckeye Trail: Jaite to Brecksville Station,12070.05,203.9112,3,point to point,75,39
10000147,Boston Run Trail,4988.954,70.7136,3,loop,134,39
10243139,Kendall Lake Loop,1609.34,17.9832,1,loop,101,39
10235836,Pine Grove Trail,3218.68,27.7368,1,loop,76,39
10019479,Buckeye Trail and Ohio & Erie Canal Towpath Loop,5793.624,101.8032,3,loop,50,39
10235844,Oak Hill Trail,2253.076,28.956,1,loop,56,39
10344553,Ledges Trail and Pine Grove Trail Loop,5793.624,83.82,3,loop,59,39
10306982,Boston to Red Lock Loop via Buckeye Trail and Ohio and Erie Canal Towpath,12552.852,235.9152,3,loop,52,39
10310616,Wetmore Outer Loop,10621.644,243.84,3,loop,62,39
10235841,Tree Farm Trail,4506.152,44.8056,1,loop,87,39
10276110,Riding Run Trail Loop,6115.492,130.7592,3,loop,51,39
10344781,Ohio and Erie Canal Towpath: Peninsula to Boston Mills,7724.832,25.908,1,out and back,47,39
